step,iter,elementID, GaussPointID,activation,stretch_prev,stretch,sigma_prev,sigma,delta_sigma_prev,delta_sigma 
444,9,1,1,8.791667e-01,7.205418e-01,7.203503e-01,1.050088e-01,1.050704e-01,1.434715e+01,1.433601e+01
444,9,1,2,8.791667e-01,7.205418e-01,7.203503e-01,1.050088e-01,1.050704e-01,1.434715e+01,1.433601e+01
444,9,1,3,8.791667e-01,7.205418e-01,7.203503e-01,1.050088e-01,1.050704e-01,1.434715e+01,1.433601e+01
445,9,1,0,8.783333e-01,7.203503e-01,7.201585e-01,1.050704e-01,1.051319e-01,1.433601e+01,1.432491e+01
445,9,1,1,8.783333e-01,7.203503e-01,7.201585e-01,1.050704e-01,1.051319e-01,1.433601e+01,1.432491e+01
445,9,1,2,8.783333e-01,7.203503e-01,7.201585e-01,1.050704e-01,1.051319e-01,1.433601e+01,1.432491e+01
445,9,1,3,8.783333e-01,7.203503e-01,7.201585e-01,1.050704e-01,1.051319e-01,1.433601e+01,1.432491e+01
446,9,1,0,8.775000e-01,7.201585e-01,7.199665e-01,1.051319e-01,1.051933e-01,1.432491e+01,1.431382e+01
446,9,1,1,8.775000e-01,7.201585e-01,7.199665e-01,1.051319e-01,1.051933e-01,1.432491e+01,1.431382e+01
446,9,1,2,8.775000e-01,7.201585e-01,7.199665e-01,1.051319e-01,1.051933e-01,1.432491e+01,1.431382e+01
446,9,1,3,8.775000e-01,7.201585e-01,7.199665e-01,1.051319e-01,1.051933e-01,1.432491e+01,1.431382e+01
447,9,1,0,8.766667e-01,7.199665e-01,7.197742e-01,1.051933e-01,1.052546e-01,1.431382e+01,1.430279e+01
447,9,1,1,8.766667e-01,7.199665e-01,7.197742e-01,1.051933e-01,1.052546e-01,1.431382e+01,1.430279e+01
447,9,1,2,8.766667e-01,7.199665e-01,7.197742e-01,1.051933e-01,1.052546e-01,1.431382e+01,1.430279e+01
447,9,1,3,8.766667e-01,7.199665e-01,7.197742e-01,1.051933e-01,1.052546e-01,1.431382e+01,1.430279e+01
448,9,1,0,8.758333e-01,7.197742e-01,7.195817e-01,1.052546e-01,1.053156e-01,1.430279e+01,1.429179e+01
448,9,1,1,8.758333e-01,7.197742e-01,7.195817e-01,1.052546e-01,1.053156e-01,1.430279e+01,1.429179e+01
448,9,1,2,8.758333e-01,7.197742e-01,7.195817e-01,1.052546e-01,1.053156e-01,1.430279e+01,1.429179e+01
448,9,1,3,8.758333e-01,7.197742e-01,7.195817e-01,1.052546e-01,1.053156e-01,1.430279e+01,1.429179e+01
449,9,1,0,8.750000e-01,7.195817e-01,7.193891e-01,1.053156e-01,1.053764e-01,1.429179e+01,1.428085e+01
449,9,1,1,8.750000e-01,7.195817e-01,7.193891e-01,1.053156e-01,1.053764e-01,1.429179e+01,1.428085e+01
449,9,1,2,8.750000e-01,7.195817e-01,7.193891e-01,1.053156e-01,1.053764e-01,1.429179e+01,1.428085e+01
449,9,1,3,8.750000e-01,7.195817e-01,7.193891e-01,1.053156e-01,1.053764e-01,1.429179e+01,1.428085e+01
450,9,1,0,8.741667e-01,7.193891e-01,7.191962e-01,1.053764e-01,1.054370e-01,1.428085e+01,1.427000e+01
450,9,1,1,8.741667e-01,7.193891e-01,7.191962e-01,1.053764e-01,1.054370e-01,1.428085e+01,1.427000e+01
450,9,1,2,8.741667e-01,7.193891e-01,7.191962e-01,1.053764e-01,1.054370e-01,1.428085e+01,1.427000e+01
450,9,1,3,8.741667e-01,7.193891e-01,7.191962e-01,1.053764e-01,1.054370e-01,1.428085e+01,1.427000e+01
451,9,1,0,8.733333e-01,7.191962e-01,7.190032e-01,1.054370e-01,1.054975e-01,1.427000e+01,1.425915e+01
451,9,1,1,8.733333e-01,7.191962e-01,7.190032e-01,1.054370e-01,1.054975e-01,1.427000e+01,1.425915e+01
451,9,1,2,8.733333e-01,7.191962e-01,7.190032e-01,1.054370e-01,1.054975e-01,1.427000e+01,1.425915e+01
451,9,1,3,8.733333e-01,7.191962e-01,7.190032e-01,1.054370e-01,1.054975e-01,1.427000e+01,1.425915e+01
452,9,1,0,8.725000e-01,7.190032e-01,7.188101e-01,1.054975e-01,1.055576e-01,1.425915e+01,1.424836e+01
452,9,1,1,8.725000e-01,7.190032e-01,7.188101e-01,1.054975e-01,1.055576e-01,1.425915e+01,1.424836e+01
452,9,1,2,8.725000e-01,7.190032e-01,7.188101e-01,1.054975e-01,1.055576e-01,1.425915e+01,1.424836e+01
452,9,1,3,8.725000e-01,7.190032e-01,7.188101e-01,1.054975e-01,1.055576e-01,1.425915e+01,1.424836e+01
453,9,1,0,8.716667e-01,7.188101e-01,7.186169e-01,1.055576e-01,1.056176e-01,1.424836e+01,1.423763e+01
453,9,1,1,8.716667e-01,7.188101e-01,7.186169e-01,1.055576e-01,1.056176e-01,1.424836e+01,1.423763e+01
453,9,1,2,8.716667e-01,7.188101e-01,7.186169e-01,1.055576e-01,1.056176e-01,1.424836e+01,1.423763e+01
453,9,1,3,8.716667e-01,7.188101e-01,7.186169e-01,1.055576e-01,1.056176e-01,1.424836e+01,1.423763e+01
454,9,1,0,8.708333e-01,7.186169e-01,7.184237e-01,1.056176e-01,1.056772e-01,1.423763e+01,1.422693e+01
454,9,1,1,8.708333e-01,7.186169e-01,7.184237e-01,1.056176e-01,1.056772e-01,1.423763e+01,1.422693e+01
454,9,1,2,8.708333e-01,7.186169e-01,7.184237e-01,1.056176e-01,1.056772e-01,1.423763e+01,1.422693e+01
454,9,1,3,8.708333e-01,7.186169e-01,7.184237e-01,1.056176e-01,1.056772e-01,1.423763e+01,1.422693e+01
455,9,1,0,8.700000e-01,7.184237e-01,7.182303e-01,1.056772e-01,1.057366e-01,1.422693e+01,1.421632e+01
455,9,1,1,8.700000e-01,7.184237e-01,7.182303e-01,1.056772e-01,1.057366e-01,1.422693e+01,1.421632e+01
455,9,1,2,8.700000e-01,7.184237e-01,7.182303e-01,1.056772e-01,1.057366e-01,1.422693e+01,1.421632e+01
455,9,1,3,8.700000e-01,7.184237e-01,7.182303e-01,1.056772e-01,1.057366e-01,1.422693e+01,1.421632e+01
456,9,1,0,8.691667e-01,7.182303e-01,7.180370e-01,1.057366e-01,1.057958e-01,1.421632e+01,1.420574e+01
456,9,1,1,8.691667e-01,7.182303e-01,7.180370e-01,1.057366e-01,1.057958e-01,1.421632e+01,1.420574e+01
456,9,1,2,8.691667e-01,7.182303e-01,7.180370e-01,1.057366e-01,1.057958e-01,1.421632e+01,1.420574e+01
456,9,1,3,8.691667e-01,7.182303e-01,7.180370e-01,1.057366e-01,1.057958e-01,1.421632e+01,1.420574e+01
457,9,1,0,8.683333e-01,7.180370e-01,7.178437e-01,1.057958e-01,1.058546e-01,1.420574e+01,1.419523e+01
457,9,1,1,8.683333e-01,7.180370e-01,7.178437e-01,1.057958e-01,1.058546e-01,1.420574e+01,1.419523e+01
457,9,1,2,8.683333e-01,7.180370e-01,7.178437e-01,1.057958e-01,1.058546e-01,1.420574e+01,1.419523e+01
457,9,1,3,8.683333e-01,7.180370e-01,7.178437e-01,1.057958e-01,1.058546e-01,1.420574e+01,1.419523e+01
458,9,1,0,8.675000e-01,7.178437e-01,7.176504e-01,1.058546e-01,1.059131e-01,1.419523e+01,1.418477e+01
458,9,1,1,8.675000e-01,7.178437e-01,7.176504e-01,1.058546e-01,1.059131e-01,1.419523e+01,1.418477e+01
458,9,1,2,8.675000e-01,7.178437e-01,7.176504e-01,1.058546e-01,1.059131e-01,1.419523e+01,1.418477e+01
458,9,1,3,8.675000e-01,7.178437e-01,7.176504e-01,1.058546e-01,1.059131e-01,1.419523e+01,1.418477e+01
459,9,1,0,8.666667e-01,7.176504e-01,7.174572e-01,1.059131e-01,1.059713e-01,1.418477e+01,1.417440e+01
459,9,1,1,8.666667e-01,7.176504e-01,7.174572e-01,1.059131e-01,1.059713e-01,1.418477e+01,1.417440e+01
459,9,1,2,8.666667e-01,7.176504e-01,7.174572e-01,1.059131e-01,1.059713e-01,1.418477e+01,1.417440e+01
459,9,1,3,8.666667e-01,7.176504e-01,7.174572e-01,1.059131e-01,1.059713e-01,1.418477e+01,1.417440e+01
460,9,1,0,8.658333e-01,7.174572e-01,7.172641e-01,1.059713e-01,1.060291e-01,1.417440e+01,1.416407e+01
460,9,1,1,8.658333e-01,7.174572e-01,7.172641e-01,1.059713e-01,1.060291e-01,1.417440e+01,1.416407e+01
460,9,1,2,8.658333e-01,7.174572e-01,7.172641e-01,1.059713e-01,1.060291e-01,1.417440e+01,1.416407e+01
460,9,1,3,8.658333e-01,7.174572e-01,7.172641e-01,1.059713e-01,1.060291e-01,1.417440e+01,1.416407e+01
461,9,1,0,8.650000e-01,7.172641e-01,7.170711e-01,1.060291e-01,1.060866e-01,1.416407e+01,1.415379e+01
461,9,1,1,8.650000e-01,7.172641e-01,7.170711e-01,1.060291e-01,1.060866e-01,1.416407e+01,1.415379e+01
461,9,1,2,8.650000e-01,7.172641e-01,7.170711e-01,1.060291e-01,1.060866e-01,1.416407e+01,1.415379e+01
461,9,1,3,8.650000e-01,7.172641e-01,7.170711e-01,1.060291e-01,1.060866e-01,1.416407e+01,1.415379e+01
462,9,1,0,8.641667e-01,7.170711e-01,7.168782e-01,1.060866e-01,1.061438e-01,1.415379e+01,1.414354e+01
462,9,1,1,8.641667e-01,7.170711e-01,7.168782e-01,1.060866e-01,1.061438e-01,1.415379e+01,1.414354e+01
462,9,1,2,8.641667e-01,7.170711e-01,7.168782e-01,1.060866e-01,1.061438e-01,1.415379e+01,1.414354e+01
462,9,1,3,8.641667e-01,7.170711e-01,7.168782e-01,1.060866e-01,1.061438e-01,1.415379e+01,1.414354e+01
463,9,1,0,8.633333e-01,7.168782e-01,7.166855e-01,1.061438e-01,1.062006e-01,1.414354e+01,1.413335e+01
463,9,1,1,8.633333e-01,7.168782e-01,7.166855e-01,1.061438e-01,1.062006e-01,1.414354e+01,1.413335e+01
463,9,1,2,8.633333e-01,7.168782e-01,7.166855e-01,1.061438e-01,1.062006e-01,1.414354e+01,1.413335e+01
463,9,1,3,8.633333e-01,7.168782e-01,7.166855e-01,1.061438e-01,1.062006e-01,1.414354e+01,1.413335e+01
464,9,1,0,8.625000e-01,7.166855e-01,7.164931e-01,1.062006e-01,1.062570e-01,1.413335e+01,1.412325e+01
464,9,1,1,8.625000e-01,7.166855e-01,7.164931e-01,1.062006e-01,1.062570e-01,1.413335e+01,1.412325e+01
464,9,1,2,8.625000e-01,7.166855e-01,7.164931e-01,1.062006e-01,1.062570e-01,1.413335e+01,1.412325e+01
464,9,1,3,8.625000e-01,7.166855e-01,7.164931e-01,1.062006e-01,1.062570e-01,1.413335e+01,1.412325e+01
465,8,1,0,8.616667e-01,7.164931e-01,7.163015e-01,1.062570e-01,1.063130e-01,1.412325e+01,1.411321e+01
465,8,1,1,8.616667e-01,7.164931e-01,7.163015e-01,1.062570e-01,1.063130e-01,1.412325e+01,1.411321e+01
465,8,1,2,8.616667e-01,7.164931e-01,7.163015e-01,1.062570e-01,1.063130e-01,1.412325e+01,1.411321e+01
465,8,1,3,8.616667e-01,7.164931e-01,7.163015e-01,1.062570e-01,1.063130e-01,1.412325e+01,1.411321e+01
466,8,1,0,8.608333e-01,7.163015e-01,7.161103e-01,1.063130e-01,1.063686e-01,1.411321e+01,1.410320e+01
466,8,1,1,8.608333e-01,7.163015e-01,7.161103e-01,1.063130e-01,1.063686e-01,1.411321e+01,1.410320e+01
466,8,1,2,8.608333e-01,7.163015e-01,7.161103e-01,1.063130e-01,1.063686e-01,1.411321e+01,1.410320e+01
466,8,1,3,8.608333e-01,7.163015e-01,7.161103e-01,1.063130e-01,1.063686e-01,1.411321e+01,1.410320e+01
467,8,1,0,8.600000e-01,7.161103e-01,7.159192e-01,1.063686e-01,1.064240e-01,1.410320e+01,1.409324e+01
467,8,1,1,8.600000e-01,7.161103e-01,7.159192e-01,1.063686e-01,1.064240e-01,1.410320e+01,1.409324e+01
467,8,1,2,8.600000e-01,7.161103e-01,7.159192e-01,1.063686e-01,1.064240e-01,1.410320e+01,1.409324e+01
467,8,1,3,8.600000e-01,7.161103e-01,7.159192e-01,1.063686e-01,1.064240e-01,1.410320e+01,1.409324e+01
468,8,1,0,8.591667e-01,7.159192e-01,7.157285e-01,1.064240e-01,1.064787e-01,1.409324e+01,1.408335e+01
468,8,1,1,8.591667e-01,7.159192e-01,7.157285e-01,1.064240e-01,1.064787e-01,1.409324e+01,1.408335e+01
468,8,1,2,8.591667e-01,7.159192e-01,7.157285e-01,1.064240e-01,1.064787e-01,1.409324e+01,1.408335e+01
468,8,1,3,8.591667e-01,7.159192e-01,7.157285e-01,1.064240e-01,1.064787e-01,1.409324e+01,1.408335e+01
469,8,1,0,8.583333e-01,7.157285e-01,7.155382e-01,1.064787e-01,1.065331e-01,1.408335e+01,1.407350e+01
469,8,1,1,8.583333e-01,7.157285e-01,7.155382e-01,1.064787e-01,1.065331e-01,1.408335e+01,1.407350e+01
469,8,1,2,8.583333e-01,7.157285e-01,7.155382e-01,1.064787e-01,1.065331e-01,1.408335e+01,1.407350e+01
469,8,1,3,8.583333e-01,7.157285e-01,7.155382e-01,1.064787e-01,1.065331e-01,1.408335e+01,1.407350e+01
470,8,1,0,8.575000e-01,7.155382e-01,7.153481e-01,1.065331e-01,1.065871e-01,1.407350e+01,1.406373e+01
470,8,1,1,8.575000e-01,7.155382e-01,7.153481e-01,1.065331e-01,1.065871e-01,1.407350e+01,1.406373e+01
470,8,1,2,8.575000e-01,7.155382e-01,7.153481e-01,1.065331e-01,1.065871e-01,1.407350e+01,1.406373e+01
470,8,1,3,8.575000e-01,7.155382e-01,7.153481e-01,1.065331e-01,1.065871e-01,1.407350e+01,1.406373e+01
471,8,1,0,8.566667e-01,7.153481e-01,7.151585e-01,1.065871e-01,1.066407e-01,1.406373e+01,1.405400e+01
471,8,1,1,8.566667e-01,7.153481e-01,7.151585e-01,1.065871e-01,1.066407e-01,1.406373e+01,1.405400e+01
471,8,1,2,8.566667e-01,7.153481e-01,7.151585e-01,1.065871e-01,1.066407e-01,1.406373e+01,1.405400e+01
471,8,1,3,8.566667e-01,7.153481e-01,7.151585e-01,1.065871e-01,1.066407e-01,1.406373e+01,1.405400e+01
472,8,1,0,8.558333e-01,7.151585e-01,7.149693e-01,1.066407e-01,1.066938e-01,1.405400e+01,1.404431e+01
472,8,1,1,8.558333e-01,7.151585e-01,7.149693e-01,1.066407e-01,1.066938e-01,1.405400e+01,1.404431e+01
472,8,1,2,8.558333e-01,7.151585e-01,7.149693e-01,1.066407e-01,1.066938e-01,1.405400e+01,1.404431e+01
472,8,1,3,8.558333e-01,7.151585e-01,7.149693e-01,1.066407e-01,1.066938e-01,1.405400e+01,1.404431e+01
473,8,1,0,8.550000e-01,7.149693e-01,7.147805e-01,1.066938e-01,1.067465e-01,1.404431e+01,1.403468e+01
473,8,1,1,8.550000e-01,7.149693e-01,7.147805e-01,1.066938e-01,1.067465e-01,1.404431e+01,1.403468e+01
473,8,1,2,8.550000e-01,7.149693e-01,7.147805e-01,1.066938e-01,1.067465e-01,1.404431e+01,1.403468e+01
473,8,1,3,8.550000e-01,7.149693e-01,7.147805e-01,1.066938e-01,1.067465e-01,1.404431e+01,1.403468e+01
474,8,1,0,8.541667e-01,7.147805e-01,7.145922e-01,1.067465e-01,1.067988e-01,1.403468e+01,1.402510e+01
474,8,1,1,8.541667e-01,7.147805e-01,7.145922e-01,1.067465e-01,1.067988e-01,1.403468e+01,1.402510e+01
474,8,1,2,8.541667e-01,7.147805e-01,7.145922e-01,1.067465e-01,1.067988e-01,1.403468e+01,1.402510e+01
474,8,1,3,8.541667e-01,7.147805e-01,7.145922e-01,1.067465e-01,1.067988e-01,1.403468e+01,1.402510e+01
475,8,1,0,8.533333e-01,7.145922e-01,7.144044e-01,1.067988e-01,1.068507e-01,1.402510e+01,1.401557e+01
475,8,1,1,8.533333e-01,7.145922e-01,7.144044e-01,1.067988e-01,1.068507e-01,1.402510e+01,1.401557e+01
475,8,1,2,8.533333e-01,7.145922e-01,7.144044e-01,1.067988e-01,1.068507e-01,1.402510e+01,1.401557e+01
475,8,1,3,8.533333e-01,7.145922e-01,7.144044e-01,1.067988e-01,1.068507e-01,1.402510e+01,1.401557e+01
476,8,1,0,8.525000e-01,7.144044e-01,7.142172e-01,1.068507e-01,1.069020e-01,1.401557e+01,1.400610e+01
476,8,1,1,8.525000e-01,7.144044e-01,7.142172e-01,1.068507e-01,1.069020e-01,1.401557e+01,1.400610e+01
476,8,1,2,8.525000e-01,7.144044e-01,7.142172e-01,1.068507e-01,1.069020e-01,1.401557e+01,1.400610e+01
476,8,1,3,8.525000e-01,7.144044e-01,7.142172e-01,1.068507e-01,1.069020e-01,1.401557e+01,1.400610e+01
477,8,1,0,8.516667e-01,7.142172e-01,7.140305e-01,1.069020e-01,1.069527e-01,1.400610e+01,1.399669e+01
477,8,1,1,8.516667e-01,7.142172e-01,7.140305e-01,1.069020e-01,1.069527e-01,1.400610e+01,1.399669e+01
477,8,1,2,8.516667e-01,7.142172e-01,7.140305e-01,1.069020e-01,1.069527e-01,1.400610e+01,1.399669e+01
477,8,1,3,8.516667e-01,7.142172e-01,7.140305e-01,1.069020e-01,1.069527e-01,1.400610e+01,1.399669e+01
478,8,1,0,8.508333e-01,7.140305e-01,7.138444e-01,1.069527e-01,1.070031e-01,1.399669e+01,1.398733e+01
478,8,1,1,8.508333e-01,7.140305e-01,7.138444e-01,1.069527e-01,1.070031e-01,1.399669e+01,1.398733e+01
478,8,1,2,8.508333e-01,7.140305e-01,7.138444e-01,1.069527e-01,1.070031e-01,1.399669e+01,1.398733e+01
478,8,1,3,8.508333e-01,7.140305e-01,7.138444e-01,1.069527e-01,1.070031e-01,1.399669e+01,1.398733e+01
479,8,1,0,8.500000e-01,7.138444e-01,7.136589e-01,1.070031e-01,1.070527e-01,1.398733e+01,1.397804e+01
479,8,1,1,8.500000e-01,7.138444e-01,7.136589e-01,1.070031e-01,1.070527e-01,1.398733e+01,1.397804e+01
479,8,1,2,8.500000e-01,7.138444e-01,7.136589e-01,1.070031e-01,1.070527e-01,1.398733e+01,1.397804e+01
479,8,1,3,8.500000e-01,7.138444e-01,7.136589e-01,1.070031e-01,1.070527e-01,1.398733e+01,1.397804e+01
480,8,1,0,8.491667e-01,7.136589e-01,7.134741e-01,1.070527e-01,1.071019e-01,1.397804e+01,1.396880e+01
480,8,1,1,8.491667e-01,7.136589e-01,7.134741e-01,1.070527e-01,1.071019e-01,1.397804e+01,1.396880e+01
480,8,1,2,8.491667e-01,7.136589e-01,7.134741e-01,1.070527e-01,1.071019e-01,1.397804e+01,1.396880e+01
480,8,1,3,8.491667e-01,7.136589e-01,7.134741e-01,1.070527e-01,1.071019e-01,1.397804e+01,1.396880e+01
481,8,1,0,8.483333e-01,7.134741e-01,7.132900e-01,1.071019e-01,1.071505e-01,1.396880e+01,1.395964e+01
481,8,1,1,8.483333e-01,7.134741e-01,7.132900e-01,1.071019e-01,1.071505e-01,1.396880e+01,1.395964e+01
481,8,1,2,8.483333e-01,7.134741e-01,7.132900e-01,1.071019e-01,1.071505e-01,1.396880e+01,1.395964e+01
481,8,1,3,8.483333e-01,7.134741e-01,7.132900e-01,1.071019e-01,1.071505e-01,1.396880e+01,1.395964e+01
482,8,1,0,8.475000e-01,7.132900e-01,7.131066e-01,1.071505e-01,1.071985e-01,1.395964e+01,1.395056e+01
482,8,1,1,8.475000e-01,7.132900e-01,7.131066e-01,1.071505e-01,1.071985e-01,1.395964e+01,1.395056e+01
482,8,1,2,8.475000e-01,7.132900e-01,7.131066e-01,1.071505e-01,1.071985e-01,1.395964e+01,1.395056e+01
482,8,1,3,8.475000e-01,7.132900e-01,7.131066e-01,1.071505e-01,1.071985e-01,1.395964e+01,1.395056e+01
483,8,1,0,8.466667e-01,7.131066e-01,7.129240e-01,1.071985e-01,1.072458e-01,1.395056e+01,1.394155e+01
483,8,1,1,8.466667e-01,7.131066e-01,7.129240e-01,1.071985e-01,1.072458e-01,1.395056e+01,1.394155e+01
483,8,1,2,8.466667e-01,7.131066e-01,7.129240e-01,1.071985e-01,1.072458e-01,1.395056e+01,1.394155e+01
483,8,1,3,8.466667e-01,7.131066e-01,7.129240e-01,1.071985e-01,1.072458e-01,1.395056e+01,1.394155e+01
484,8,1,0,8.458333e-01,7.129240e-01,7.127422e-01,1.072458e-01,1.072926e-01,1.394155e+01,1.393257e+01
484,8,1,1,8.458333e-01,7.129240e-01,7.127422e-01,1.072458e-01,1.072926e-01,1.394155e+01,1.393257e+01
484,8,1,2,8.458333e-01,7.129240e-01,7.127422e-01,1.072458e-01,1.072926e-01,1.394155e+01,1.393257e+01
484,8,1,3,8.458333e-01,7.129240e-01,7.127422e-01,1.072458e-01,1.072926e-01,1.394155e+01,1.393257e+01
485,8,1,0,8.450000e-01,7.127422e-01,7.125613e-01,1.072926e-01,1.073389e-01,1.393257e+01,1.392366e+01
485,8,1,1,8.450000e-01,7.127422e-01,7.125613e-01,1.072926e-01,1.073389e-01,1.393257e+01,1.392366e+01
485,8,1,2,8.450000e-01,7.127422e-01,7.125613e-01,1.072926e-01,1.073389e-01,1.393257e+01,1.392366e+01
485,8,1,3,8.450000e-01,7.127422e-01,7.125613e-01,1.072926e-01,1.073389e-01,1.393257e+01,1.392366e+01
486,8,1,0,8.441667e-01,7.125613e-01,7.123812e-01,1.073389e-01,1.073844e-01,1.392366e+01,1.391485e+01
486,8,1,1,8.441667e-01,7.125613e-01,7.123812e-01,1.073389e-01,1.073844e-01,1.392366e+01,1.391485e+01
486,8,1,2,8.441667e-01,7.125613e-01,7.123812e-01,1.073389e-01,1.073844e-01,1.392366e+01,1.391485e+01
486,8,1,3,8.441667e-01,7.125613e-01,7.123812e-01,1.073389e-01,1.073844e-01,1.392366e+01,1.391485e+01
487,8,1,0,8.433333e-01,7.123812e-01,7.122020e-01,1.073844e-01,1.074291e-01,1.391485e+01,1.390613e+01
487,8,1,1,8.433333e-01,7.123812e-01,7.122020e-01,1.073844e-01,1.074291e-01,1.391485e+01,1.390613e+01
487,8,1,2,8.433333e-01,7.123812e-01,7.122020e-01,1.073844e-01,1.074291e-01,1.391485e+01,1.390613e+01
487,8,1,3,8.433333e-01,7.123812e-01,7.122020e-01,1.073844e-01,1.074291e-01,1.391485e+01,1.390613e+01
488,8,1,0,8.425000e-01,7.122020e-01,7.120238e-01,1.074291e-01,1.074733e-01,1.390613e+01,1.389746e+01
488,8,1,1,8.425000e-01,7.122020e-01,7.120238e-01,1.074291e-01,1.074733e-01,1.390613e+01,1.389746e+01
488,8,1,2,8.425000e-01,7.122020e-01,7.120238e-01,1.074291e-01,1.074733e-01,1.390613e+01,1.389746e+01
488,8,1,3,8.425000e-01,7.122020e-01,7.120238e-01,1.074291e-01,1.074733e-01,1.390613e+01,1.389746e+01
489,8,1,0,8.416667e-01,7.120238e-01,7.118466e-01,1.074733e-01,1.075167e-01,1.389746e+01,1.388890e+01
489,8,1,1,8.416667e-01,7.120238e-01,7.118466e-01,1.074733e-01,1.075167e-01,1.389746e+01,1.388890e+01
489,8,1,2,8.416667e-01,7.120238e-01,7.118466e-01,1.074733e-01,1.075167e-01,1.389746e+01,1.388890e+01
489,8,1,3,8.416667e-01,7.120238e-01,7.118466e-01,1.074733e-01,1.075167e-01,1.389746e+01,1.388890e+01
490,8,1,0,8.408333e-01,7.118466e-01,7.116703e-01,1.075167e-01,1.075596e-01,1.388890e+01,1.388037e+01
490,8,1,1,8.408333e-01,7.118466e-01,7.116703e-01,1.075167e-01,1.075596e-01,1.388890e+01,1.388037e+01
490,8,1,2,8.408333e-01,7.118466e-01,7.116703e-01,1.075167e-01,1.075596e-01,1.388890e+01,1.388037e+01
490,8,1,3,8.408333e-01,7.118466e-01,7.116703e-01,1.075167e-01,1.075596e-01,1.388890e+01,1.388037e+01
491,8,1,0,8.400000e-01,7.116703e-01,7.114952e-01,1.075596e-01,1.076018e-01,1.388037e+01,1.387193e+01
491,8,1,1,8.400000e-01,7.116703e-01,7.114952e-01,1.075596e-01,1.076018e-01,1.388037e+01,1.387193e+01
491,8,1,2,8.400000e-01,7.116703e-01,7.114952e-01,1.075596e-01,1.076018e-01,1.388037e+01,1.387193e+01
491,8,1,3,8.400000e-01,7.116703e-01,7.114952e-01,1.075596e-01,1.076018e-01,1.388037e+01,1.387193e+01
492,8,1,0,8.391667e-01,7.114952e-01,7.113211e-01,1.076018e-01,1.076433e-01,1.387193e+01,1.386357e+01
492,8,1,1,8.391667e-01,7.114952e-01,7.113211e-01,1.076018e-01,1.076433e-01,1.387193e+01,1.386357e+01
492,8,1,2,8.391667e-01,7.114952e-01,7.113211e-01,1.076018e-01,1.076433e-01,1.387193e+01,1.386357e+01
492,8,1,3,8.391667e-01,7.114952e-01,7.113211e-01,1.076018e-01,1.076433e-01,1.387193e+01,1.386357e+01
493,8,1,0,8.383333e-01,7.113211e-01,7.111482e-01,1.076433e-01,1.076840e-01,1.386357e+01,1.385533e+01
493,8,1,1,8.383333e-01,7.113211e-01,7.111482e-01,1.076433e-01,1.076840e-01,1.386357e+01,1.385533e+01
493,8,1,2,8.383333e-01,7.113211e-01,7.111482e-01,1.076433e-01,1.076840e-01,1.386357e+01,1.385533e+01
493,8,1,3,8.383333e-01,7.113211e-01,7.111482e-01,1.076433e-01,1.076840e-01,1.386357e+01,1.385533e+01
494,8,1,0,8.375000e-01,7.111482e-01,7.109764e-01,1.076840e-01,1.077241e-01,1.385533e+01,1.384712e+01
494,8,1,1,8.375000e-01,7.111482e-01,7.109764e-01,1.076840e-01,1.077241e-01,1.385533e+01,1.384712e+01
494,8,1,2,8.375000e-01,7.111482e-01,7.109764e-01,1.076840e-01,1.077241e-01,1.385533e+01,1.384712e+01
494,8,1,3,8.375000e-01,7.111482e-01,7.109764e-01,1.076840e-01,1.077241e-01,1.385533e+01,1.384712e+01
495,8,1,0,8.366667e-01,7.109764e-01,7.108057e-01,1.077241e-01,1.077635e-01,1.384712e+01,1.383901e+01
495,8,1,1,8.366667e-01,7.109764e-01,7.108057e-01,1.077241e-01,1.077635e-01,1.384712e+01,1.383901e+01
495,8,1,2,8.366667e-01,7.109764e-01,7.108057e-01,1.077241e-01,1.077635e-01,1.384712e+01,1.383901e+01
495,8,1,3,8.366667e-01,7.109764e-01,7.108057e-01,1.077241e-01,1.077635e-01,1.384712e+01,1.383901e+01
496,8,1,0,8.358333e-01,7.108057e-01,7.106363e-01,1.077635e-01,1.078024e-01,1.383901e+01,1.383096e+01
496,8,1,1,8.358333e-01,7.108057e-01,7.106363e-01,1.077635e-01,1.078024e-01,1.383901e+01,1.383096e+01
496,8,1,2,8.358333e-01,7.108057e-01,7.106363e-01,1.077635e-01,1.078024e-01,1.383901e+01,1.383096e+01
496,8,1,3,8.358333e-01,7.108057e-01,7.106363e-01,1.077635e-01,1.078024e-01,1.383901e+01,1.383096e+01
497,8,1,0,8.350000e-01,7.106363e-01,7.104682e-01,1.078024e-01,1.078405e-01,1.383096e+01,1.382302e+01
497,8,1,1,8.350000e-01,7.106363e-01,7.104682e-01,1.078024e-01,1.078405e-01,1.383096e+01,1.382302e+01
497,8,1,2,8.350000e-01,7.106363e-01,7.104682e-01,1.078024e-01,1.078405e-01,1.383096e+01,1.382302e+01
497,8,1,3,8.350000e-01,7.106363e-01,7.104682e-01,1.078024e-01,1.078405e-01,1.383096e+01,1.382302e+01
498,8,1,0,8.341667e-01,7.104682e-01,7.103013e-01,1.078405e-01,1.078781e-01,1.382302e+01,1.381512e+01
498,8,1,1,8.341667e-01,7.104682e-01,7.103013e-01,1.078405e-01,1.078781e-01,1.382302e+01,1.381512e+01
